enrollment_id,user_id,course_id,enrollment_date,status,progress_percent
E014891,S3597,C194,2025-07-05,enrolled,37
E014892,S0555,C161,2022-09-26,enrolled,42
E014893,S0218,C010,2023-12-07,enrolled,23
E014894,S1650,C174,2025-04-24,enrolled,17
E014895,S1786,C137,2025-09-25,in_progress,12
E014896,S2755,C009,2022-06-04,enrolled,0
E014897,S0363,C165,2025-02-17,in_progress,86
E014898,S3704,C166,2022-11-06,enrolled,82
E014899,S2440,C160,2024-06-05,dropped,4
E014900,S0298,C107,2023-01-16,enrolled,32
E014901,S0053,C104,2024-12-30,completed,76
E014902,S4819,C147,2024-02-14,in_progress,95
E014903,S1241,C043,2023-02-07,enrolled,23
E014904,S4533,C034,2024-08-13,completed,36
E014905,S3688,C088,2025-10-11,completed,82
E014906,S4133,C050,2025-07-05,enrolled,86
E014907,S2138,C186,2025-07-28,completed,27
E014908,S3542,C106,2023-11-17,in_progress,27
E014909,S0699,C043,2023-11-11,completed,75
E014910,S2244,C069,2023-10-19,enrolled,56
E014911,S2173,C192,2023-06-22,in_progress,100
E014912,S2665,C095,2025-05-04,in_progress,42
E014913,S1004,C125,2023-07-18,completed,35
E014914,S0637,C145,2021-11-01,in_progress,90
E014915,S4909,C118,2025-06-11,completed,63
E014916,S3245,C082,2025-09-16,in_progress,23
E014917,S2144,C009,2024-12-27,enrolled,82
E014918,S0038,C049,2025-10-09,enrolled,4
E014919,S1910,C007,2025-03-28,enrolled,20
E014920,S3755,C061,2025-06-28,in_progress,72
E014921,S3604,C063,2025-08-06,in_progress,27
E014922,S4048,C059,2024-04-07,completed,97
E014923,S4723,C072,2023-06-24,completed,34
E014924,S4742,C195,2021-12-29,enrolled,29
E014925,S3138,C198,2025-08-05,enrolled,10
E014926,S0229,C077,2023-03-07,enrolled,82
E014927,S2485,C076,2025-04-28,in_progress,23
E014928,S4002,C033,2025-08-24,enrolled,21
E014929,S3158,C004,2024-05-16,enrolled,55
E014930,S3649,C157,2023-02-04,enrolled,35
E014931,S0313,C175,2025-01-15,enrolled,100
E014932,S4121,C003,2023-09-04,in_progress,11
E014933,S3624,C168,2024-06-04,completed,40
E014934,S4784,C164,2025-10-13,enrolled,26
E014935,S4148,C039,2024-02-22,in_progress,44
E014936,S0526,C174,2022-11-19,enrolled,81
E014937,S3338,C069,2023-06-15,enrolled,89
E014938,S2498,C097,2024-08-31,in_progress,96
E014939,S4866,C170,2024-10-08,in_progress,100
E014940,S1887,C077,2025-03-31,completed,35
E014941,S3561,C120,2025-08-20,enrolled,98
E014942,S4813,C147,2025-05-25,enrolled,93
E014943,S0363,C075,2025-04-11,enrolled,31
E014944,S2143,C121,2024-12-11,in_progress,65
E014945,S2553,C141,2025-05-28,enrolled,21
E014946,S2068,C158,2024-10-13,completed,40
E014947,S4719,C085,2023-05-13,enrolled,86
E014948,S2186,C097,2025-08-26,enrolled,24
E014949,S0873,C016,2023-11-18,completed,52
E014950,S3490,C118,2025-02-22,completed,50
E014951,S4464,C069,2022-10-20,enrolled,17
E014952,S1615,C021,2022-11-30,in_progress,62
E014953,S4890,C190,2024-11-18,enrolled,98
E014954,S0872,C133,2022-09-24,enrolled,44
E014955,S2602,C196,2025-03-23,enrolled,75
E014956,S2035,C077,2025-10-16,in_progress,70
E014957,S4241,C091,2025-10-07,enrolled,87
E014958,S1689,C188,2023-05-21,enrolled,74
E014959,S2559,C030,2024-06-10,in_progress,3
E014960,S3521,C107,2021-09-10,enrolled,88
E014961,S4833,C068,2025-05-01,enrolled,100
E014962,S0847,C070,2025-05-28,completed,68
E014963,S1449,C199,2024-04-17,enrolled,86
E014964,S3459,C019,2025-09-22,completed,18
E014965,S2244,C194,2023-12-04,completed,50
E014966,S2185,C136,2025-04-17,completed,6
E014967,S4793,C170,2023-08-10,dropped,36
E014968,S0359,C068,2025-08-04,in_progress,75
E014969,S0240,C167,2023-07-11,enrolled,89
E014970,S0305,C157,2024-10-04,completed,48
E014971,S4769,C124,2025-10-14,completed,16
E014972,S1182,C013,2024-07-01,in_progress,99
E014973,S3855,C001,2025-08-01,enrolled,25
E014974,S2073,C121,2022-11-22,enrolled,32
E014975,S4286,C094,2024-03-01,completed,56
E014976,S3081,C173,2025-07-30,enrolled,44
E014977,S0472,C185,2023-04-14,in_progress,79
E014978,S1411,C176,2024-08-26,completed,80
E014979,S1357,C163,2025-03-03,in_progress,35
E014980,S3635,C047,2025-02-13,enrolled,3
E014981,S4327,C009,2022-05-27,in_progress,81
E014982,S0514,C138,2025-01-04,enrolled,87
E014983,S4048,C124,2025-03-13,in_progress,70
E014984,S3301,C164,2024-01-16,enrolled,9
E014985,S3760,C191,2025-09-26,enrolled,62
E014986,S2803,C002,2022-06-10,in_progress,96
E014987,S3562,C181,2025-01-03,enrolled,94
E014988,S1714,C137,2024-12-26,enrolled,79
E014989,S3819,C194,2025-09-05,in_progress,0
E014990,S1403,C058,2025-09-25,in_progress,13
E014991,S2293,C080,2023-03-18,in_progress,65
E014992,S3370,C122,2024-04-01,enrolled,83
E014993,S2745,C045,2024-07-15,completed,55
E014994,S4204,C152,2023-04-02,enrolled,5
E014995,S4439,C185,2025-10-23,in_progress,38
E014996,S3940,C053,2022-02-27,in_progress,97
E014997,S2652,C139,2025-10-10,completed,72
E014998,S0239,C162,2023-12-14,enrolled,100
E014999,S4545,C045,2021-05-13,dropped,17
E015000,S3360,C130,2025-09-30,enrolled,52
E015001,S2069,C134,2025-07-15,enrolled,89
E015002,S4509,C054,2025-04-15,in_progress,9
E015003,S2298,C039,2022-02-15,completed,18
E015004,S3295,C180,2025-05-06,in_progress,93
E015005,S3609,C066,2024-12-30,completed,77
E015006,S2982,C030,2025-08-10,completed,13
E015007,S3274,C133,2025-03-30,enrolled,12
E015008,S0003,C142,2023-01-01,enrolled,20
E015009,S4523,C142,2024-07-02,in_progress,73
E015010,S4306,C083,2023-12-04,enrolled,71
E015011,S4598,C086,2025-06-20,completed,97
E015012,S2327,C099,2025-02-09,dropped,47
E015013,S3947,C098,2025-07-07,completed,8
E015014,S3397,C193,2025-03-03,enrolled,45
E015015,S1961,C155,2024-10-06,completed,68
E015016,S4861,C009,2023-12-04,enrolled,36
E015017,S0789,C125,2025-10-10,in_progress,30
E015018,S2940,C091,2025-01-31,completed,91
E015019,S0384,C189,2023-06-17,enrolled,94
E015020,S4238,C087,2025-10-16,enrolled,53
E015021,S0591,C012,2025-07-02,in_progress,46
E015022,S0478,C185,2024-11-11,completed,33
E015023,S2993,C162,2025-04-13,enrolled,4
E015024,S2290,C170,2023-08-26,completed,32
E015025,S0401,C139,2024-04-15,enrolled,48
E015026,S1488,C088,2023-03-15,in_progress,8
E015027,S2914,C122,2023-03-17,enrolled,21
E015028,S1522,C187,2024-03-16,in_progress,23
E015029,S0737,C093,2025-03-09,completed,31
E015030,S2717,C020,2021-08-08,enrolled,89
E015031,S0063,C138,2025-03-20,enrolled,44
E015032,S2306,C028,2025-06-08,in_progress,99
E015033,S2423,C089,2025-10-12,completed,12
E015034,S0510,C136,2025-04-02,in_progress,3
E015035,S2232,C055,2025-04-23,enrolled,99
E015036,S3218,C153,2023-01-19,in_progress,85
E015037,S2432,C169,2024-11-16,completed,0
E015038,S2478,C085,2025-02-04,enrolled,53
E015039,S3842,C172,2025-10-15,completed,50
E015040,S4883,C085,2025-09-19,completed,2
E015041,S2811,C032,2022-06-05,in_progress,51
E015042,S3700,C077,2023-12-15,enrolled,93
E015043,S3405,C110,2025-03-06,enrolled,91
E015044,S4869,C106,2025-08-25,enrolled,34
E015045,S0529,C099,2024-06-13,completed,12
E015046,S3702,C071,2025-07-19,enrolled,46
E015047,S1432,C021,2025-07-09,completed,17
E015048,S2197,C148,2025-09-05,dropped,9
E015049,S1662,C009,2023-11-23,in_progress,37
E015050,S2062,C091,2025-07-23,enrolled,92
E015051,S4742,C091,2025-08-01,completed,86
E015052,S3002,C196,2025-10-15,in_progress,1
E015053,S3562,C189,2024-10-10,in_progress,22
E015054,S0733,C192,2024-09-23,completed,2
E015055,S2962,C086,2025-09-23,enrolled,98
E015056,S1980,C117,2022-07-29,enrolled,11
E015057,S3943,C098,2025-07-28,enrolled,93
E015058,S0963,C082,2023-07-18,completed,64
E015059,S2344,C090,2025-08-13,dropped,12
E015060,S1821,C173,2024-08-18,enrolled,57
E015061,S3514,C125,2024-03-01,completed,56
E015062,S4005,C200,2024-11-19,enrolled,0
E015063,S4491,C122,2023-01-01,in_progress,55
E015064,S4459,C077,2021-05-17,in_progress,2
E015065,S0217,C134,2024-08-15,completed,85
E015066,S0532,C131,2023-12-09,completed,70
E015067,S1960,C134,2025-02-12,enrolled,75
E015068,S4128,C076,2023-03-16,in_progress,42
E015069,S1516,C035,2022-08-26,completed,25
E015070,S0583,C136,2024-09-15,completed,87
E015071,S0378,C060,2023-01-07,in_progress,10
E015072,S0953,C109,2023-11-28,dropped,48
E015073,S4915,C072,2022-08-11,in_progress,67
E015074,S3843,C024,2025-06-23,completed,19
E015075,S4037,C172,2022-10-08,enrolled,25
E015076,S2629,C008,2025-09-14,dropped,20
E015077,S1251,C046,2025-04-08,in_progress,6
E015078,S1395,C112,2025-09-04,in_progress,71
E015079,S0732,C003,2025-07-20,completed,8
E015080,S1799,C185,2024-10-09,enrolled,27
E015081,S4359,C111,2022-06-22,enrolled,24
E015082,S1012,C163,2021-12-06,completed,75
E015083,S2520,C166,2025-04-24,enrolled,77
E015084,S3338,C175,2024-11-10,completed,98
E015085,S0644,C042,2023-10-07,enrolled,34
E015086,S0359,C015,2025-10-25,enrolled,80
E015087,S2726,C086,2023-11-07,in_progress,41
E015088,S2936,C115,2025-01-05,completed,76
E015089,S4208,C178,2024-04-20,enrolled,28
E015090,S0260,C078,2024-04-24,enrolled,81
E015091,S3663,C011,2024-06-10,enrolled,9
E015092,S2657,C161,2024-09-21,enrolled,9
E015093,S1462,C036,2022-10-15,completed,33
E015094,S4003,C145,2023-03-07,enrolled,49
E015095,S1519,C175,2024-07-21,completed,4
E015096,S4483,C056,2025-04-21,enrolled,3
E015097,S2231,C197,2023-12-21,in_progress,45
E015098,S0774,C034,2024-10-27,enrolled,19
E015099,S2069,C081,2025-10-20,completed,93
E015100,S1565,C122,2024-05-20,enrolled,71
E015101,S2111,C145,2024-06-05,enrolled,32
E015102,S3371,C081,2025-10-17,enrolled,89
E015103,S1509,C002,2024-04-04,dropped,10
E015104,S3958,C056,2023-04-10,in_progress,84
E015105,S1736,C099,2025-01-18,completed,34
E015106,S4645,C066,2025-03-03,enrolled,75
E015107,S2908,C076,2025-08-06,in_progress,30
E015108,S1109,C060,2025-03-30,in_progress,52
E015109,S0001,C073,2025-01-01,in_progress,86
E015110,S0267,C047,2023-12-28,enrolled,0
E015111,S1226,C057,2025-04-27,enrolled,20
E015112,S4415,C172,2025-04-22,enrolled,67
E015113,S2013,C084,2024-11-16,completed,65
E015114,S3523,C142,2025-05-05,completed,96
E015115,S4079,C069,2025-09-18,enrolled,82
E015116,S1159,C193,2025-10-25,completed,65
E015117,S3181,C149,2025-03-27,enrolled,41
E015118,S1191,C047,2023-11-21,in_progress,0
E015119,S4014,C186,2025-01-10,enrolled,100
E015120,S3015,C118,2023-11-09,enrolled,79
E015121,S1931,C023,2024-10-11,completed,4
E015122,S3883,C016,2025-02-16,enrolled,7
E015123,S0999,C140,2025-10-04,in_progress,21
E015124,S0141,C109,2024-01-13,enrolled,11
E015125,S3985,C190,2023-03-28,in_progress,15
E015126,S4022,C161,2024-10-15,completed,84
E015127,S1645,C194,2025-10-01,completed,31
E015128,S0514,C071,2025-07-01,in_progress,77
E015129,S3118,C192,2025-08-07,dropped,35
E015130,S4919,C092,2025-07-25,enrolled,2
E015131,S0821,C194,2024-04-12,enrolled,29
E015132,S2365,C189,2024-01-15,enrolled,5
E015133,S3577,C190,2022-08-04,enrolled,49
E015134,S4882,C062,2024-01-22,enrolled,91
E015135,S3375,C186,2025-01-10,in_progress,99
E015136,S1832,C125,2025-03-04,in_progress,64
E015137,S4727,C143,2023-04-03,enrolled,6
E015138,S1744,C132,2023-11-20,dropped,7
E015139,S2617,C067,2025-05-16,enrolled,47
E015140,S2729,C176,2025-01-25,in_progress,19
E015141,S4364,C122,2024-12-01,enrolled,23
E015142,S1218,C127,2025-01-10,completed,60
E015143,S0277,C142,2025-08-08,enrolled,49
E015144,S0140,C083,2022-11-07,enrolled,84
E015145,S0003,C022,2023-01-17,enrolled,5
E015146,S2667,C035,2025-10-24,enrolled,93
E015147,S0180,C043,2024-06-13,enrolled,38
E015148,S4064,C057,2022-09-26,enrolled,96
E015149,S3517,C018,2022-10-26,enrolled,2
E015150,S3115,C189,2024-02-14,enrolled,29
E015151,S3339,C054,2025-02-12,in_progress,28
E015152,S0259,C124,2022-11-26,completed,35
E015153,S4572,C088,2023-06-02,in_progress,58
E015154,S0226,C011,2025-01-20,completed,24
E015155,S3186,C140,2025-10-15,in_progress,35
E015156,S2332,C110,2025-09-17,in_progress,21
E015157,S3327,C184,2024-11-05,enrolled,86
E015158,S3415,C072,2023-11-01,enrolled,74
E015159,S1503,C173,2023-11-07,dropped,5
E015160,S2512,C143,2025-03-02,in_progress,48
E015161,S2331,C047,2025-10-21,completed,31
E015162,S1162,C159,2025-06-21,dropped,40
E015163,S2778,C061,2024-06-01,in_progress,21
E015164,S1404,C178,2025-09-16,in_progress,47
E015165,S1698,C144,2025-06-29,in_progress,87
E015166,S2068,C008,2024-04-28,in_progress,78
E015167,S2570,C094,2021-05-14,enrolled,55
E015168,S0424,C130,2022-04-06,in_progress,27
E015169,S4826,C072,2024-09-25,in_progress,3
E015170,S2579,C085,2023-06-09,enrolled,93
E015171,S4076,C172,2024-10-31,enrolled,21
E015172,S4284,C151,2025-05-22,in_progress,80
E015173,S3167,C152,2025-04-07,completed,8
E015174,S1956,C037,2023-06-05,in_progress,100
E015175,S4657,C171,2023-05-08,in_progress,93
E015176,S0850,C060,2025-05-20,completed,8
E015177,S1915,C167,2021-09-19,enrolled,95
E015178,S0828,C016,2025-04-16,completed,14
E015179,S3336,C103,2025-09-02,enrolled,66
E015180,S1590,C083,2023-03-10,completed,75
E015181,S1402,C077,2023-08-27,enrolled,68
E015182,S4891,C055,2023-01-28,enrolled,56
E015183,S3964,C092,2025-09-27,enrolled,95
E015184,S3174,C108,2023-07-08,completed,79
E015185,S2584,C025,2024-08-06,in_progress,66
E015186,S4238,C168,2025-05-13,in_progress,8
E015187,S3283,C107,2025-03-27,enrolled,45
E015188,S4219,C035,2022-07-05,in_progress,22
E015189,S4666,C135,2023-10-16,enrolled,67
E015190,S1903,C091,2025-09-28,enrolled,80
E015191,S4027,C196,2022-10-08,in_progress,82
E015192,S2484,C016,2025-09-03,in_progress,91
E015193,S0616,C071,2024-02-01,in_progress,82
E015194,S3300,C120,2021-05-23,in_progress,31
E015195,S2598,C113,2025-07-15,enrolled,20
E015196,S2505,C198,2023-05-20,completed,70
E015197,S1899,C193,2025-05-30,completed,25
E015198,S1495,C063,2025-09-11,enrolled,20
E015199,S1509,C036,2024-10-22,enrolled,5
E015200,S4366,C003,2023-07-01,enrolled,31
E015201,S1306,C070,2024-04-13,enrolled,59
E015202,S1895,C031,2025-05-28,completed,2
E015203,S4244,C191,2023-11-08,enrolled,51
E015204,S2414,C013,2025-07-12,completed,16
E015205,S3202,C061,2025-06-02,in_progress,97
E015206,S3832,C087,2024-01-10,completed,52
E015207,S2114,C034,2025-08-10,completed,28
E015208,S0740,C179,2023-12-24,completed,87
E015209,S3026,C037,2025-10-12,enrolled,97
E015210,S3943,C038,2025-09-15,in_progress,71
E015211,S0810,C056,2022-03-21,dropped,24
E015212,S1407,C132,2024-10-11,dropped,41
E015213,S4324,C047,2024-11-01,enrolled,75
E015214,S0280,C034,2025-10-27,in_progress,78
E015215,S4880,C090,2024-03-25,in_progress,20
E015216,S2030,C158,2025-05-01,in_progress,51
E015217,S3938,C195,2025-01-23,enrolled,79
E015218,S4895,C165,2022-03-16,in_progress,79
E015219,S0829,C039,2024-09-07,enrolled,85
E015220,S4575,C198,2025-01-23,in_progress,74
E015221,S0355,C030,2025-08-06,in_progress,30
E015222,S3426,C114,2025-06-22,completed,40
E015223,S2264,C170,2024-11-10,in_progress,28
E015224,S2393,C035,2022-12-26,enrolled,2
E015225,S2407,C082,2024-08-23,enrolled,55
E015226,S1689,C178,2024-11-19,completed,19
E015227,S4983,C165,2023-04-09,in_progress,43
E015228,S2089,C018,2025-10-11,enrolled,80
E015229,S3177,C169,2025-01-01,enrolled,10
E015230,S0182,C193,2023-08-26,in_progress,75
E015231,S1285,C013,2025-07-02,in_progress,42
E015232,S4904,C124,2025-03-11,in_progress,17
E015233,S1802,C058,2025-10-23,enrolled,7
E015234,S1012,C068,2023-08-24,completed,65
E015235,S4804,C098,2025-10-27,completed,21
E015236,S2540,C155,2025-08-14,in_progress,32
E015237,S3726,C199,2025-07-18,completed,75
E015238,S2998,C029,2025-07-18,enrolled,71
E015239,S1555,C047,2025-04-13,enrolled,20
E015240,S1399,C144,2023-12-05,completed,42
E015241,S3922,C025,2024-12-19,in_progress,74
E015242,S0504,C028,2025-10-05,enrolled,4
E015243,S2013,C125,2024-11-01,enrolled,59
E015244,S0392,C178,2023-06-20,enrolled,6
E015245,S4029,C016,2025-06-15,in_progress,47
E015246,S1792,C040,2023-01-22,dropped,2
E015247,S2045,C160,2025-10-15,in_progress,68
E015248,S3302,C047,2025-06-25,enrolled,82
E015249,S4554,C026,2024-05-18,in_progress,1
E015250,S1406,C108,2024-08-25,in_progress,81
E015251,S2157,C119,2025-07-27,completed,87
E015252,S4371,C056,2023-10-13,enrolled,21
E015253,S1572,C186,2025-07-11,in_progress,49
E015254,S2924,C180,2023-02-25,completed,12
E015255,S1201,C127,2025-04-01,in_progress,83
E015256,S0345,C019,2024-04-13,dropped,22
E015257,S1642,C021,2025-06-06,enrolled,97
E015258,S4414,C157,2024-06-05,enrolled,27
E015259,S2241,C050,2025-03-20,enrolled,67
E015260,S0620,C034,2025-09-03,enrolled,60
E015261,S0433,C039,2024-04-11,completed,59
E015262,S2708,C133,2025-01-21,enrolled,68
E015263,S3011,C065,2023-03-06,enrolled,61
E015264,S4255,C091,2025-01-24,in_progress,33
E015265,S0985,C175,2024-10-05,in_progress,55
E015266,S4508,C133,2024-03-21,in_progress,42
E015267,S3799,C177,2025-10-23,enrolled,65
E015268,S4397,C016,2024-12-16,in_progress,31
E015269,S2294,C045,2025-10-16,in_progress,73
E015270,S4829,C106,2022-11-21,enrolled,42
E015271,S3835,C056,2024-04-10,in_progress,15
E015272,S4987,C088,2025-08-12,enrolled,22
E015273,S3199,C166,2024-11-06,in_progress,43
E015274,S2139,C150,2023-07-16,completed,53
E015275,S0988,C187,2025-10-25,enrolled,41
E015276,S2403,C115,2025-08-27,enrolled,75
E015277,S2121,C037,2024-08-23,enrolled,33
E015278,S3504,C176,2025-05-14,completed,93
E015279,S3167,C144,2024-12-28,enrolled,36
E015280,S2500,C153,2022-01-15,in_progress,14
E015281,S2888,C087,2025-09-29,completed,0
E015282,S4865,C014,2024-08-03,in_progress,79
E015283,S3346,C179,2025-04-27,enrolled,66
E015284,S4413,C104,2025-03-03,completed,76
E015285,S3194,C078,2022-06-25,enrolled,16
E015286,S1077,C025,2025-01-29,enrolled,14
E015287,S1900,C140,2025-08-17,in_progress,47
E015288,S0645,C103,2025-09-28,enrolled,50
E015289,S0600,C131,2023-03-09,enrolled,92
E015290,S3497,C088,2023-12-24,enrolled,17
E015291,S0746,C068,2024-01-16,in_progress,40
E015292,S3528,C167,2025-09-12,in_progress,73
E015293,S0145,C172,2024-02-14,enrolled,79
E015294,S2024,C011,2025-07-02,enrolled,77
E015295,S1608,C068,2022-11-02,enrolled,28
E015296,S2560,C157,2022-04-05,in_progress,38
E015297,S0822,C037,2023-10-27,enrolled,39
E015298,S4296,C054,2025-08-08,enrolled,10
E015299,S2890,C027,2022-05-27,dropped,48
E015300,S2816,C026,2023-03-08,dropped,25
E015301,S4581,C129,2025-09-27,enrolled,9
E015302,S2437,C118,2025-09-10,dropped,48
E015303,S2875,C107,2023-01-03,in_progress,89
E015304,S3094,C171,2024-12-04,enrolled,42
E015305,S1001,C084,2025-01-31,in_progress,2
E015306,S3444,C105,2025-03-27,enrolled,3
E015307,S0773,C113,2025-03-10,completed,46
E015308,S0308,C195,2025-10-06,enrolled,5
E015309,S2307,C170,2025-05-04,completed,39
E015310,S2329,C110,2024-09-18,enrolled,1
E015311,S0365,C146,2025-01-14,completed,95
E015312,S1255,C022,2025-08-24,in_progress,25
E015313,S0478,C117,2025-09-01,enrolled,53
E015314,S1743,C119,2024-11-25,completed,13
E015315,S1057,C009,2024-12-17,in_progress,67
E015316,S3067,C169,2025-09-14,enrolled,6
E015317,S2038,C036,2025-10-16,completed,18
E015318,S1630,C136,2024-12-13,completed,32
E015319,S1693,C133,2022-08-19,completed,50
E015320,S2329,C167,2025-04-24,completed,71
E015321,S2084,C198,2022-11-03,in_progress,19
E015322,S1764,C046,2025-08-07,enrolled,26
E015323,S1066,C086,2023-09-02,completed,47
E015324,S2463,C022,2025-02-08,completed,4
E015325,S4970,C106,2024-12-17,in_progress,67
E015326,S4981,C072,2024-10-28,enrolled,76
E015327,S1767,C183,2025-08-15,in_progress,75
E015328,S2745,C076,2022-06-22,completed,55
E015329,S2758,C012,2024-03-18,enrolled,43
E015330,S0651,C150,2025-10-11,enrolled,57
E015331,S1555,C039,2023-05-29,in_progress,55
E015332,S0648,C184,2024-01-25,completed,83
E015333,S1637,C006,2025-01-13,completed,72
E015334,S2822,C015,2024-06-04,in_progress,52
E015335,S3620,C002,2024-06-05,enrolled,50
E015336,S3318,C009,2025-06-08,enrolled,26
E015337,S0588,C046,2025-06-13,in_progress,94
E015338,S3472,C080,2024-05-29,completed,89
E015339,S1126,C059,2025-04-02,in_progress,9
E015340,S1309,C082,2025-02-07,enrolled,16
E015341,S1430,C019,2021-10-30,enrolled,12
E015342,S3562,C151,2025-02-08,enrolled,1
E015343,S4215,C034,2025-10-03,in_progress,77
E015344,S1730,C115,2024-02-01,completed,81
E015345,S1446,C101,2025-06-28,enrolled,70
E015346,S0519,C101,2024-09-09,completed,55
E015347,S1425,C182,2024-08-13,completed,8
E015348,S1167,C011,2025-08-08,in_progress,16
E015349,S0092,C037,2023-03-05,enrolled,21
E015350,S4348,C143,2023-12-14,dropped,36
E015351,S2974,C100,2024-08-04,enrolled,12
E015352,S0345,C165,2024-07-13,completed,0
E015353,S1383,C071,2025-04-11,enrolled,0
E015354,S4540,C036,2022-01-24,in_progress,6
E015355,S0574,C126,2025-08-03,enrolled,12
E015356,S4452,C124,2024-12-18,in_progress,35
E015357,S2180,C028,2024-11-25,enrolled,5
E015358,S0892,C113,2025-07-09,enrolled,23
E015359,S3491,C129,2025-09-17,enrolled,21
E015360,S3248,C022,2022-10-19,in_progress,96
E015361,S4453,C039,2025-09-18,in_progress,29
E015362,S2112,C178,2025-06-16,in_progress,62
E015363,S3589,C021,2024-07-07,completed,97
E015364,S4344,C067,2024-03-26,in_progress,85
E015365,S0488,C040,2025-10-17,enrolled,6
E015366,S4968,C159,2022-10-08,in_progress,73
E015367,S4652,C149,2024-09-09,completed,40
E015368,S3440,C074,2024-09-17,enrolled,3
E015369,S3809,C061,2025-10-20,enrolled,20
E015370,S1174,C181,2024-05-07,in_progress,25
E015371,S2378,C116,2023-03-03,enrolled,49
E015372,S1978,C110,2025-08-20,in_progress,3
E015373,S0267,C028,2024-08-30,in_progress,30
E015374,S2151,C065,2025-05-26,completed,55
E015375,S4559,C161,2025-02-06,enrolled,97
E015376,S3826,C190,2025-06-25,completed,3
E015377,S1615,C147,2022-10-22,enrolled,87
E015378,S2680,C152,2021-01-01,in_progress,15
E015379,S0415,C012,2025-09-09,dropped,15
E015380,S3754,C148,2023-07-26,completed,98
E015381,S0101,C001,2024-09-08,completed,7
E015382,S0548,C180,2022-03-09,enrolled,100
E015383,S0023,C176,2025-09-13,in_progress,27
E015384,S3272,C106,2025-08-29,completed,100
E015385,S0034,C159,2024-02-20,enrolled,67
E015386,S4509,C012,2025-02-20,enrolled,35
E015387,S2023,C154,2025-09-11,enrolled,16
E015388,S4408,C195,2024-03-08,completed,81
E015389,S0315,C182,2025-09-29,in_progress,62
E015390,S1735,C037,2025-05-31,in_progress,32
E015391,S4083,C032,2024-08-05,enrolled,47
E015392,S2519,C123,2024-02-11,in_progress,79
E015393,S0007,C133,2023-07-26,enrolled,43
E015394,S0980,C056,2025-10-24,enrolled,72
E015395,S3925,C049,2025-06-03,dropped,15
E015396,S4214,C107,2025-04-14,completed,84
E015397,S2650,C100,2025-06-06,enrolled,47
E015398,S1935,C156,2023-08-04,completed,82
E015399,S2166,C087,2025-05-11,enrolled,70
E015400,S0669,C151,2025-09-21,completed,27
E015401,S3988,C039,2025-05-30,completed,61
E015402,S2645,C072,2024-10-27,enrolled,47
E015403,S0995,C025,2025-08-30,enrolled,58
E015404,S4643,C068,2023-08-20,completed,45
E015405,S2338,C080,2023-12-16,completed,70
E015406,S1072,C042,2025-10-08,in_progress,9
E015407,S2754,C087,2025-05-21,enrolled,20
E015408,S0711,C006,2025-03-23,completed,3
E015409,S1671,C101,2025-03-31,enrolled,50
E015410,S0130,C143,2023-08-08,in_progress,38
E015411,S0741,C163,2021-02-24,in_progress,83
E015412,S0320,C012,2021-07-08,completed,36
E015413,S0609,C198,2024-03-25,enrolled,19
E015414,S0314,C034,2023-09-08,in_progress,76
E015415,S0678,C159,2024-02-11,enrolled,56
E015416,S1375,C119,2022-04-25,in_progress,79
E015417,S4946,C093,2025-10-19,completed,98
E015418,S4256,C164,2023-12-07,enrolled,83
E015419,S4919,C176,2024-11-28,completed,12
E015420,S4440,C088,2025-09-12,completed,16
E015421,S3570,C187,2024-03-08,completed,59
E015422,S4451,C125,2025-07-25,completed,11
E015423,S4324,C114,2024-04-02,enrolled,93
E015424,S0462,C049,2022-08-11,completed,41
E015425,S4176,C045,2023-11-27,in_progress,64
E015426,S2122,C005,2025-02-10,in_progress,61
E015427,S0963,C153,2025-06-18,in_progress,88
E015428,S1596,C192,2023-11-03,enrolled,60
E015429,S2909,C153,2023-01-06,completed,99
E015430,S2077,C071,2024-04-12,completed,65
E015431,S1590,C144,2024-12-20,enrolled,94
E015432,S2986,C005,2021-10-13,enrolled,90
E015433,S4895,C188,2023-07-21,enrolled,3
E015434,S4603,C040,2023-06-01,enrolled,81
E015435,S0439,C009,2025-09-30,enrolled,70
E015436,S2889,C075,2023-08-07,enrolled,36
E015437,S0547,C143,2023-08-16,enrolled,33
E015438,S0664,C016,2023-11-12,completed,1
E015439,S2713,C105,2025-03-29,completed,97
E015440,S4180,C187,2025-08-06,enrolled,93
E015441,S1094,C026,2025-01-24,in_progress,17
E015442,S0651,C152,2025-10-04,completed,15
E015443,S0670,C077,2025-03-17,in_progress,54
E015444,S3108,C188,2025-01-28,in_progress,32
E015445,S0071,C060,2025-04-13,completed,47
E015446,S3727,C128,2023-04-20,completed,21
E015447,S2495,C098,2025-01-18,in_progress,34
E015448,S0124,C076,2022-11-12,enrolled,42
E015449,S0870,C147,2024-12-28,enrolled,34
E015450,S3840,C107,2025-09-30,completed,74
E015451,S3837,C148,2025-02-18,enrolled,26
E015452,S3940,C128,2024-01-27,completed,91
E015453,S4654,C083,2025-09-21,in_progress,66
E015454,S3824,C014,2023-04-16,in_progress,79
E015455,S4978,C098,2024-08-19,completed,12
E015456,S0629,C001,2025-09-24,in_progress,91
E015457,S0669,C188,2025-10-27,enrolled,2
E015458,S0492,C190,2024-10-03,in_progress,89
E015459,S2868,C056,2023-04-21,completed,37
E015460,S3553,C080,2025-05-30,in_progress,12
E015461,S1830,C050,2025-04-23,in_progress,40
